3887,774,Ocar Bemsshindi,11,Splint,Armor,Apple pay,5,200,2022-05-17 15:58:24,China,Nada,Blacksmithery.com,489,Y,
3888,79,Pay Timowa,108,Vial,Gear,Gift card,5,1,2022-02-22 05:19:11,South Korea,Seoul,Etsy.com,520,Y,
3889,419,Hancans Bagrddon,59,Orb (Arcane Focus),Gear,Paypal,6,20,2022-07-16 14:05:21,United States,San Francisco,Amazon.com,466,N,Payment site timed out
3890,783,Tof Hooac,61,Staff (Arcane Focus),Gear,Apple pay,6,5,2022-07-08 06:39:21,United States,New York,Amazon.com,490,N,Payment site timed out
3891,544,Tlethue Anthenin,47,Hand Crossbow,Weapons,Souls of my Enemys,2,75,2022-07-17 06:02:46,United States,Los Angeles,LarpersTrove.com,498,N,Insuffecient Souls
3892,705,Sonins Tolli,68,Bucket,Gear,Google pay,5,1.5,2022-05-10 02:28:27,Brazil,São Paulo,LarpersTrove.com,484,N,Failed to Authenticate buyer
3893,486,Uafemor Sevex,null,Healer's Kit,Gear,Venmo,6,5,2022-05-19 08:18:44,Pakistan,Rawalpindi,Blacksmithery.com,472,Y,
3894,675,Geven Mperb,22,Sickle,Weapons,Cash app,6,1,2022-06-03 12:42:45,Bangladesh,Dhaka,Etsy.com,474,N,Payment site timed out
3895,823,Shutt Rkano,42,Trident,Weapons,Souls of my Enemys,1,5,2022-05-20 17:30:09,United States,Seattle,Blacksmithery.com,499,N,Soul type not excepted
3896,492,Wandiavit Duers,65,Bedroll,Gear,Google pay,7,1000,2022-06-18 05:57:07,Iran,Tehran,Amazon.com,485,N,Failed to Authenticate buyer
3897,191,Faprirese Ptot,48,Heavy Crossbow,Weapons,Credit Card,4,50,2022-06-08 10:21:11,Iran,Tehran,Walmart.com,484,N,Card Type Not Supported
3898,284,Chem Areane,null,Healer's Kit,Gear,Gift card,9,5,2022-08-01 03:39:23,China,Shenzhen,Etsy.com,521,Y,
3899,734,Thapon Tanse,null,Chalk (10 piece),Gear,Gift card,8,1,2022-03-15 00:17:45,United Kingdom,London,Amazon.com,522,Y,
3900,519,Tmor Ous,15,Dagger,Weapons,Google pay,3,2,2022-03-12 01:24:25,Brazil,São Paulo,yeoldestore.com,486,Y,
3901,206,Betes Ierdew,104,Robes,Gear,Paypal,2,10,2022-03-30 21:01:48,China,Beijing,Etsy.com,467,N,Payment site timed out
3902,152,Tsomer Hethtil,5,Chain Shirt,Armor,Apple pay,1,50,2022-07-19 04:38:49,Brazil,São Paulo,Walmart.com,491,N,Payment site timed out
3903,418,Deesi Yopo,89,Amulet (Holy Symbol),Gear,Venmo,6,5,2022-05-07 02:48:21,Brazil,São Paulo,Hardhat.com ,473,N,Failed to Authenticate buyer
3904,919,Sime Engat,null,null,null,Paypal,7,null,2022-04-22 15:52:19,United States,Rock Hill,Etsy.com,468,N,Payment site timed out
3905,779,Thise Grdil,86,Hammer,Gear,Credit Card,9,1,2022-04-25 22:23:24,United States,Pittsburgh,Etsy.com,485,N,Failed to Authenticate buyer
3906,249,Oungusera Amewantil,3,Studded Leather,Armor,Venmo,3,45,2022-01-13 00:00:58,Japan,Nagoya,Hardhat.com ,474,Y,
3907,199,Oron Horochesi,null,Acid (vial),Gear,Cash app,10,25,2022-03-18 06:17:48,Chdna,Shanghai,Etsy.com,475,Y,
3908,210,Ntheal Ote,90,Emblem (Holy Symbol),Gear,Venmo,2,5,2022-08-05 15:21:02,United States,Austin,Walmart.com,475,N,Insuffecient Funds
3909,979,Heldy Sanc,31,Greataxe,Weapons,Souls of my Enemys,4,50,2022-06-13 14:45:02,United Kingdom,London,Walmart.com,500,Y,
3910,938,Crounot Ercthaw,37,Morningstar,Weapons,Souls of my Enemys,7,15,2022-06-13 09:34:28,China,Chengdu,Walmart.com,501,Y,
3911,528,Felld Tonsimes,null,Vial,Gear,Gift card,3,1,2022-01-02 00:19:51,Vietnam,Ho Chi Minh City,LarpersTrove.com,523,N,Failed to Authenticate buyer
3912,153,Telinsc Ter,87,Sledgehammer,Gear,Google pay,1,2,2022-01-20 20:48:48,India,Delhi,Blacksmithery.com,487,Y,
3913,768,Ovesp Rerfore,12,Plate,Armor,Google pay,8,1500,2022-02-12 09:13:27,United States,New York,Amazon.com,488,Y,
3914,240,Langhi Vows,65,Bedroll,Gear,Venmo,7,1000,2022-02-18 15:23:52,China,Weifang,yeoldestore.com,476,Y,
3915,428,Walve Owan,66,Book,Gear,Gift card,2,25,2022-05-25 09:56:50,China,Yulin,Blacksmithery.com,524,N,Payment site timed out
3916,410,Thenstedo Rnem,15,Dagger,Weapons,Venmo,10,2,2022-03-10 14:02:05,United States,New York,LarpersTrove.com,477,N,Insuffecient Funds
3917,785,Ronss Reyipha,69,Caltrops (20),Gear,Souls of my Enemys,1,10,2022-04-24 00:55:48,United States,Portland,yeoldestore.com,502,Y,
3918,116,Rssak Tit,52,Alchemist's Fire (flask),Gear,Cash app,3,50,2022-04-05 04:48:58,Bangladesh,Dhaka,Amazon.com,476,N,Insuffecient Funds
3919,9,Manor Femio,63,Backpack,Gear,Apple pay,8,20,2022-06-24 09:03:30,China,Zunyi,yeoldestore.com,492,N,Insuffecient Funds
3920,991,Scar Angss,39,Rapier,Weapons,Venmo,4,25,2022-07-23 19:04:59,Japan,Tokyo,Amazon.com,478,Y,
3921,646,Arkey Titsortha,null,Sickle,Weapons,Google pay,1,1,2022-05-22 00:58:44,China,Taiyuan,yeoldestore.com,489,N,Payment site timed out
3922,294,Ampic Pssuthi,34,Lance,Weapons,Paypal,4,10,2022-05-29 04:37:58,United States,New York,yeoldestore.com,469,Y,
3923,353,Yimede Nfrengent,80,Crowbar,Gear,Credit Card,9,null,2022-06-19 14:39:17,United States,New York,Etsy.com,486,N,Insuffecient Funds
3924,918,Thach Vab,108,Vial,Gear,Credit Card,8,1,2022-01-12 01:34:02,China,Beijing,Hardhat.com ,487,Y,
3925,967,Shego Wur,9,Ring Mail,Armor,Souls of my Enemys,8,30,2022-06-16 04:15:52,United States,San Francisco,Hardhat.com ,503,Y,
3926,610,Ilemev Verkiofin,3,Studded Leather,Armor,Apple pay,4,45,2022-08-13 06:14:02,United States,New York,LarpersTrove.com,493,N,Failed to Authenticate buyer
3927,27,Finc Miti,2,Leather,Armor,Cash app,9,10,2022-06-06 14:37:51,China,Shenzhen,Blacksmithery.com,477,Y,
3928,461,Asmedorm Avi,68,Bucket,Gear,Google pay,8,1.5,2022-01-24 09:49:18,United States,Los Angeles,LarpersTrove.com,490,Y,
3929,753,Utorisi Ongin,81,Sprig of Mistletoe (Druidic Focus),Gear,Paypal,8,1,2022-07-09 12:16:35,India,Delhi,LarpersTrove.com,470,N,None
3930,470,Soteresere Thowanf,15,Dagger,Weapons,Google pay,1,2,2022-02-19 16:42:43,Pakistan,Karachi,Walmart.com,491,Y,
3931,972,Caey Pathe,7,Breastplate,Armor,Google pay,n,400,2022-01-08 14:54:09,Mexico,Mexico City,Walmart.com,492,Y,
3932,442,Oduep Aprothi,100,Oil (Flask),Gear,Souls of my Enemys,6,1,2022-07-01 07:11:53,United States,New York,Hardhat.com ,504,N,What is this; Why is it screaming
3933,469,Vedad Biarmpli,43,null,Weapons,Apple pay,6,5,2022-05-20 12:56:03,United States,Los Angeles,Hardhat.com ,494,N,Insuffecient Funds
3934,16,Indeds Eslisu,null,Lamp,Gear,Souls of my Enemys,6,5,2022-07-21 18:14:53,United States,Los Angeles,Hardhat.com ,505,N,Insuffecient Souls
3935,693,Audresed Danvens,80,Crowbar,Gear,Souls of my Enemys,5,2,2022-06-18 09:20:18,United States,New York,Blacksmithery.com,506,Y,
3936,634,Muthir Sckedafe,77,Fine Clothes,Gear,Google pay,1,150,2022-05-31 02:30:58,United States,Manhattan,Blacksmithery.com,493,Y,
3937,457,Yapome Thamec,58,Crystal (Arcane Focus),Gear,Google pay,10,10,2022-01-14 20:55:31,India,Delhi,Etsy.com,494,Y,
3938,160,Seema Heego,103,Rations (1 day),Gear,Paypal,2,5,2022-07-04 14:47:07,Argentina,Buenos Aires,Hardhat.com ,471,N,Failed to Authenticate buyer
3939,364,Bontheenc Peveca,31,null,Weapons,Credit Card,8,50,2022-07-14 09:46:46,Brazil,Rio de Janeiro,yeoldestore.com,488,N,Failed to Authenticate buyer
3940,229,Thit Bulome,5,Chain Shirt,Armor,Gift card,4,50,2022-05-1208:10:35,India,Mumbai,yeoldestore.com,525,Y,
3941,815,Nsimpu Weeling,79,Component Pouch,Gear,Cash app,3,25,2022-05-13 16:48:36,China,Suqian,Blacksmithery.com,478,Y,
3942,197,Thino Wexatheam,83,Wooden Staff (Druidic Focus),Gear,Venmo,5,5,2022-05-15 11:08:45,United States,San Francisco,Hardhat.com ,479,Y,
3943,277,Inlang The,58,Crystal (Arcane Focus),Gear,Cash app,8,10,2022-02-04 19:17:08,United States,Los Angeles,yeoldestore.com,479,N,Failed to Authenticate buyer
3944,94,Adig Isore,23,Spear,Weapons,Souls of my Enemys,9,10,2022-05-09 08:58:30,United States,Cleveland,Walmart.com,507,N,Soul type not excepted
3945,325,Theninch Whet,74,Climber's Kit,Gear,Cash app,3,null,2022-07-21 19:04:18,Iraq,Baghdad,Walmart.com,480,N,Failed to Authenticate buyer
3946,467,Ted Worouldog,14,Club,Weapons,Apple pay,1,1,2022-06-12 16:53:45,China,Jinan,Amazon.com,495,N,Failed to Authenticate buyer
3947,806,Thiv Rsi,83,Wooden Staff (Druidic Focus),Gear,Paypal,6,5,2022-03-18 13:43:38,Argentina,Buenos Aires,Hardhat.com ,472,N,Payment site timed out
3948,569,Than Impstap,51,Acid (vial),Gear,Souls of my Enemys,8,25,2022-05-15 07:22:45,China,Linyi,Etsy.com,508,N,Soul type not excepted
3949,468,Atikse Thevededi,26,Shortbow,Weapons,Google pay,5,null,2022-05-31 16:56:30,China,Xingtai,Amazon.com,495,Y,
3950,38,Iveios Esthalisu,1,Padded,Armor,Gift card,3,5,2022-07-10 15:55:31,United States,Boston,Etsy.com,526,Y,
3951,961,Oulinym Crgour,52,Alchemist's Fire (flask),Gear,Google pay,3,50,2022-06-29 04:10:53,Iran,Tehran,yeoldestore.com,496,N,Failed to Authenticate buyer
3952,608,Strouret Ophen,27,Sling,Weapons,Cash app,9,1,2022-01-12 17:03:17,United States,Hickory,Walmart.com,481,N,Payment site timed out
3953,433,Custimary Ipthakini,99,Hooded Lantern,Gear,Souls of my Enemys,10,5,2022-06-17 07:11:31,United States,Miami,Blacksmithery.com,509,N,Insuffecient Souls
3954,249,Oungusera Amewantil,101,Basic Poison (Vial),Gear,Venmo,4,100,2022-06-30 09:03:42,Japan,Nagoya,Etsy.com,480,Y,
3955,588,Ousig Adug,31,Greataxe,Weapons,Cash app,7,50,2022-08-12 09:40:22,Brazil,Juiz de Fora,LarpersTrove.com,482,Y,
3956,260,Isthelde Wepac,null,Waterskin,Gear,Cash app,7,2,2022-01-29 11:55:51,United States,Miami,yeoldestore.com,483,Y,
3957,213,Area Yneran,59,Orb (Arcane Focus),Gear,Gift card,10,20,2022-01-30 07:29:39,Argentina,Rosario,yeoldestore.com,527,N,Payment site timed out
3958,129,Tal The6e,9,Ring Mail,Armor,Google pay,7,30,2022-07-14 07:04:39,India,Delhi,yeoldestore.com,497,N,Failed to Authenticate buyer
3959,481,Iectlondg Str,25,Dart,Weapons,Paypal,5,0.5,2022-04-06 05:25:33,China,Shanghai,Hardhat.com ,473,Y,
3960,736,Inchou Planutam,21,Quarterstaff,Weapons,Credit Card,7,2,2022-04-17 00:02:47,United States,New York,Hardhat.com ,489,Y,
3961,70,Ryousl Hiomont,101,Basic Poison (Vial),Gear,Paypal,10,100,2022-07-30 22:18:11,Egypt,Cairo,Blacksmithery.com,474,Y,
3962,970,Poveton Inghar,12,Plate,Armor,Venmo,7,1500,2022-04-14 14:08:18,United States,Las Vegas,Walmart.com,481,N,Payment site timed out
3963,952,Aneane Tilyir,null,Crossbow Bolts (20),Gear,Credit Card,9,10,2022-08-03 06:06:02,United States,New York,Etsy.com,490,Y,
3964,763,Cofonelio Titous,45,Whip,Weapons,Cash app,10,2,2022-06-06 05:50:22,United States,New York,Amazon.com,484,Y,
3965,155,Plinong Ano,25,Dart,Weapons,Venmo,5,0.5,2022-01-28 03:53:40,India,Delhi,Blacksmithery.com,482,N,Insuffecient Funds
3966,415,Eead Mber,70,Candle,Gear,Gift card,5,1,2022-01-25 14:05:59,United States,New York,Amazon.com,528,Y,
3967,450,Rkesto Sthowinc,64,Ball Bearings (100),Gear,Venmo,6,null,2022-07-28 15:25:28,China,Beijing,Amazon.com,483,Y,
3968,4,Nveto Reil,72,Chalk (10 piece),Gear,Venmo,9,1,2022-05-29 07:21:04,Turkey,Istanbul,yeoldestore.com,484,Y,
3969,545,Poc Batlyou,61,Staff (Arcane Focus),Gear,Venmo,10,5,2022-08-03 16:00:12,United States,Philadelphia,Amazon.com,485,Y,
3970,30,Ceyintost Alefoouth,2,Leather,Armor,Credit Card,2,10,2022-07-05 02:27:07,India,Delhi,Hardhat.com ,491,Y,
3971,703,Tands Mest,82,Totem (Druidic Focus),Gear,Souls of my Enemys,7,1,2022-01-23 00:25:57,India,Farīdābād,Walmart.com,510,Y,
3972,196,Ctyod Theeacoub,99,Hooded Lantern,Gear,Gift card,9,5,2022-05-02 20:16:49,China,Shenzhen,Walmart.com,529,Y,
3973,582,And Cia,94,Hunting Trap,Gear,Credit Card,2,5,2022-06-08 02:41:23,China,Heze,Amazon.com,492,Y,
3974,881,Wap Mathaf,101,Basic Poison (Vial),Gear,Souls of my Enemys,1,100,2022-03-29 13:37:15,United States,Los Angeles,LarpersTrove.com,511,N,What is this; Why is it screaming
3975,441,Medic Thoure,104,Robes,Gear,Gift card,2,10,2022-02-27 14:36:31,Egypt,Cairo,Etsy.com,530,N,Failed to Authenticate buyer
3976,497,Pese Worow,38,Pike,Weapons,Credit Card,3,5,2022-01-30 01:02:54,China,Guangzhou,Etsy.com,493,Y,
3977,537,Wir Trec,9,Ring Mail,Armor,Credit Card,3,null,2022-01-31 21:02:48,United States,Washington,Walmart.com,494,N,Card Type Not Supported
3978,463,Llond Ramsl,78,Traveler's Clothes,Gear,Google pay,4,20,2022-01-31 03:57:35,South Korea,Seoul,Walmart.com,498,N,Payment site timed out
3979,188,Chatedis Oft,104,Robes,Gear,Credit Card,2,null,2022-08-03 13:41:12,United States,Houston,Walmart.com,495,N,Incorrect CCV
3980,933,Dinitis Taneanc,3,Studded Leather,Armor,Credit Card,2,45,2022-03-03 18:15:46,China,Anshan,Etsy.com,496,N,Card Type Not Supported
3981,172,Sendeediol Othth,41,Shortsword,Weapons,Paypal,6,10,2022-01-09 22:23:47,India,Delhi,Hardhat.com ,475,Y,
3982,859,Cualdup Angy,104,Robes,Gear,Cash app,4,null,2022-02-15 17:30:27,China,Suihua,Hardhat.com ,485,Y,
3983,502,Lshus Thefead,2,Leather,Armor,Paypal,7,10,2022-01-24 11:11:55,China,New York,Amazon.com,476,Y,
3984,59,Weefrorisi Hizexi,68,Bucket,Gear,Paypal,3,1.5,2022-04-25 06:56:50,China,Fuzhou,LarpersTrove.com,477,N,Insuffecient Funds
3985,268,Ivedints Enighindic,95,Ink (1 ounce bottle),Gear,Souls of my Enemys,6,1,2022-02-01 12:39:17,China,Hefei,LarpersTrove.com,512,Y,
3986,371,Ate Sorit,null,Blowgun,Weapons,Apple pay,4,10,2022-03-21 21:19:32,China,Cangzhou,Walmart.com,496,N,Insuffecient Funds
3987,41,Hepee Rrbepoe,28,Battleaxe,Weapons,Apple pay,7,10,2022-07-17 18:37:36,China,Baoding,yeoldestore.com,497,Y,
3988,577,Icyst Siautino,61,Staff (Arcane Focus),Gear,Google pay,1,5,2022-05-12 18:08:21,United States,Los Angeles,Walmart.com,499,N,Insuffecient Funds
3989,968,Eseste Gathen,70,Candle,Gear,Apple pay,4,1,2022-01-23 15:11:51,Russia,Moscow,Hardhat.com ,498,N,Insuffecient Funds
3990,887,Edrif Jouryedi,null,Chain Mail,Armor,Souls of my Enemys,2,75,2022-05-03 03:23:49,China,Ji’an,Hardhat.com ,513,N,Soul type not excepted
3991,351,Figeforel Dentheassf,32,Greatsword,Weapons,Gift card,6,50,2022-01-10 11:34:08,China,Shangqiu,LarpersTrove.com,531,Y,
3992,429,Alvav Randabursc,79,Component Pouch,Gear,Google pay,10,25,2022-07-26 08:18:32,Mexico,Mexico City,Amazon.com,500,N,Payment site timed out
3993,734,Thapon Tanse,63,Backpack,Gear,Cash app,8,20,2022-01-14 22:57:05,United Kingdom,London,Walmart.com,486,Y,
3994,410,Thenstedo Rnem,59,Orb (Arcane Focus),Gear,Credit Card,5,20,2022-01-12 06:40:32,United States,New York,LarpersTrove.com,497,Y,
3995,543,Nineno Antedreran,9,Ring Mail,Armor,Gift card,9,30,2022-08-08 06:21:04,Brazil,Rio de Janeiro,Walmart.com,532,Y,
3996,66,Utysuinde Inesizar,42,Trident,Weapons,Gift card,6,5,2022-05-18 16:24:44,China,Handan,Walmart.com,533,N,Insuffecient Funds
3997,563,Ist Isuchov,5,Chain Shirt,Armor,Apple pay,10,50,2022-06-25 16:03:12,Vietnam,Hanoi,Hardhat.com ,499,N,Payment site timed out
3998,819,Taron Ndseendus,6,Scale Mail,Armor,Cash app,7,50,2022-03-09 08:42:22,France,Paris,Hardhat.com ,487,Y,
3999,311,Prede Myonisi,33,Halberd,Weapons,Credit Card,5,20,2022-06-22 05:10:02,Argentina,Buenos Aires,LarpersTrove.com,498,Y,
4000,81,Dmathem Condiofor,49,Longbow,Weapons,Paypal,4,50,2022-07-19 03:35:59,Mexico,Mexico City,LarpersTrove.com,478,Y,
4001,40,Ela Jonau,null,Leather,Armor,Apple pay,7,10,2022-07-29 12:05:48,United States,New York,LarpersTrove.com,500,N,Insuffecient Funds
4002,743,Resalyof Suaugomes,52,Alchemist's Fire (flask),Gear,Cash app,4,50,2022-08-15 10:06:21,China,Mianyang,LarpersTrove.com,488,Y,
4003,352,Twenf Dedoe,45,Whip,Weapons,Google pay,1,2,2022-01-25 20:59:27,Japan,Tofyo,Walmart.com,501,Y,
4004,595,Thito Hessmblt,81,Sprig of Mistletoe (Druidic Focus),Gear,Google pay,3,1,2022-06-21 18:37:10,India,Kolkāta,Walmart.com,502,Y,
4005,593,Dippdos Thisab,6,Scale Mail,Armor,Apple pay,2,50,2022-04-24 06:13:53,United States,New York,Hardhat.com ,501,N,Insuffecient Funds
4006,651,Mameto Feyecang,37,Morningstar,Weapons,Credit Card,3,15,2022-04-2116:52:01,Thailand,Bangkok,yeoldestore.com,499,Y,
4007,920,Thuthearye Toueo,48,null,Weapons,Credit Card,2,50,2022-06-03 08:49:18,United States,Seattle,yeoldestore.com,500,N,Card Type Not Supported
4008,597,Olipo Fened,27,Sling,Weapons,Paypal,4,1,2022-06-18 13:35:26,Japan,Tokyo,yeoldestore.com,479,Y,
4009,445,Desiend Comedis,104,Robes,Gear,Credit Card,6,10,2022-04-16 16:43:15,Japan,Tokyo,Blacksmithery.com,501,Y,
4010,237,Thewhinsar Bofer,5,Chain Shirt,Armor,Google pay,8,50,2022-07-1309:56:07,United States,Los Angeles,Hardhat.com ,503,Y,
4011,15,Cholint Sthd,17,Handaxe,Weapons,Apple pay,6,5,2022-06-26 11:20:27,India,Delhi,Walmart.com,502,N,Insuffecient Funds
4012,994,Themaru Ngea,69,Caltrops (20),Gear,Credit Card,3,10,2022-04-04 18:05:39,United States,Washington,Walmart.com,502,Y,
4013,491,Ptomie Owepemalal,90,Emblem (Holy Symbol),Gear,Venmo,8,5,2022-01-25 06:20:19,United States,Minneapolis,Blacksmithery.com,486,N,Insuffecient Funds
4014,329,Idichel Thbeadut,101,Basic Poison (Vial),Gear,Cash app,6,100,2022-07-31 08:57:49,Indonesia,Jakarta,Hardhat.com ,489,Y,
4015,53,Tuth Alsyar,65,Bedroll,Gear,Gift card,4,1000,2022-06-19 21:08:20,Egypt,Cairo,LarpersTrove.com,534,Y,
4016,102,Ffrernki Cofo,7,Breastplate,Armor,Cash app,5,400,2022-08-15 11:02:14,Egypt,Alexandria,Amazon.com,490,N,Insuffecient Funds
4017,587,Mpib Anmucev,5,Chain Shirt,Armor,Gift card,5,50,2022-07-07 19:58:54,United States,Atlanta,Walmart.com,535,N,Payment site timed out
4018,976,Trat Atelstr,null,Fine Clothes,Gear,Cash app,9,150,2022-02-23 09:26:49,China,Chengdu,Blacksmithery.com,491,Y,
4019,562,Heans Thitigend,28,Battleaxe,Weapons,Apple pay,7,10,2022-04-05 13:21:17,Pakistan,Karachi,Hardhat.com ,503,N,Insuffecient Funds
4020,455,Cove Ncthoou,38,Pike,Weapons,Venmo,9,5,2022-06-02 08:47:05,China,Xiamen,yeoldestore.com,487,N,Payment site timed out
4021,269,Ene Tis,102,Potion of Healing,Gear,Cash app,6,50,2022-06-11 13:26:14,China,Taizhou,Etsy.com,492,N,Insuffecient Funds
4022,476,Tinvesin Bbut,60,Rod (Arcane Focus),Gear,Apple pay,1,10,2022-06-02 02:16:37,India,Ahmedabad,Etsy.com,504,Y,
4023,333,Keseng Onofo,96,Ink Pen,Gear,Credit Card,5,0.2,2022-07-14 07:16:13,China,Dazhou,Walmart.com,503,Y,
4024,329,Idichel Thbeadut,37,Morningstar,Weapons,Souls of my Enemys,7,15,2022-06-10 08:00:11,Indonesia,Jakarta,Etsy.com,514,Y,
4025,579,Isesuseeam Mansher,53,Arrows (20),Gear,Gift card,6,null,2022-01-29 04:43:52,Egypt,Cairo,yeoldestore.com,536,N,Payment site timed out
4026,574,Bjutheeng Cquin,28,Battleaxe,Weapons,Souls of my Enemys,5,10,2022-07-02 19:01:33,United States,New York,LarpersTrove.com,515,N,Soul type not excepted
4027,940,Wionincu Precofis,86,Hammer,Gear,Google pay,5,1,2022-05-01 06:10:19,United States,San Francisco,LarpersTrove.com,504,N,Failed to Authenticate buyer
4028,308,Hindertir Apyc,null,Maul,Weapons,Cash app,9,10,2022-06-01 05:51:47,United States,New York,Etsy.com,493,N,Payment site timed out
4029,945,Sancatherd Titmepsh,1,null,Armor,Google pay,7,5,2022-07-17 20:22:04,India,Bangalore,LarpersTrove.com,505,Y,
4030,41,Hepee Rrbepoe,85,Grappling Hook,Gear,Gift card,8,2,2022-04-09 05:25:18,China,Baoding,yeoldestore.com,537,N,Failed to Authenticate buyer
4031,644,Perc Dantha,80,Crowbar,Gear,Cash app,6,2,2022-04-26 10:29:59,United States,Boston,yeoldestore.com,494,N,Insuffecient Funds
4032,413,Tuld Woing,39,Rapier,Weapons,Souls of my Enemys,5,null,2022-06-19 19:13:06,China,Tangshan,yeoldestore.com,516,Y,
4033,591,Cetha Owemionsi,29,Flail,Weapons,Credit Card,3,10,2022-04-14 14:53:10,Russia,Saint Petersburg,yeoldestore.com,504,Y,
4034,132,Bivelo Hagin,31,Greataxe,Weapons,Cash app,5,50,2022-08-06 16:19:17,Iran,Tehran,Hardhat.com ,495,N,Payment site timed out
4035,966,Atuin Pthec,21,Quarterstaff,Weapons,Apple pay,2,2,2022-04-27 17:06:00,United States,Los Angeles,LarpersTrove.com,505,Y,
4036,260,Isthelde Wepac,71,Chain (10 ft),Gear,Cash app,3,5,2022-07-04 01:34:25,United States,Miami,Amazon.com,496,Y,
4037,989,Tupese Tomosa,83,Wooden Staff (Druidic Focus),Gear,Credit Card,5,5,2022-07-04 13:45:54,United States,Dallas,Hardhat.com ,505,N,Incorrect CCV
4038,81,Dmathem Condiofor,32,Greatsword,Weapons,Venmo,3,50,2022-05-23 20:11:44,Mexico,Mexico City,Walmart.com,488,N,Failed to Authenticate buyer
4039,436,Cindie Wnthamad,4,Hide,Armor,Cash app,10,10,2022-04-03 04:54:13,United States,New York,Amazon.com,497,N,Insuffecient Funds
4040,866,Oneers Onmali,17,Handaxe,Weapons,Google pay,10,5,2022-03-22 12:47:51,China,Jining,LarpersTrove.com,506,N,Failed to Authenticate buyer
4041,200,Orvin Geratrent,35,Longsword,Weapons,Credit Card,1,15,2022-01-20 03:59:03,United States,Los Angeles,Etsy.com,506,N,Incorrect CCV
4042,511,Tisu Fationge,24,Light Crossbow,Weapons,Credit Card,6,25,2022-07-25 11:43:27,India,Delhi,Amazon.com,507,N,Card reported stolen
4043,415,Eead Mber,34,Lance,Weapons,Cash app,4,10,2022-05-02 10:48:32,United States,New York,Walmart.com,498,Y,None
4044,223,Heerext Men,28,Battleaxe,Weapons,Souls of my Enemys,7,10,2022-06-27 09:58:48,China,Beijing,Blacksmithery.com,517,Y,
4045,874,Dlirels Acigel,63,Backpack,Gear,Cash app,6,20,2022-06-30 04:16:34,China,Shanghai,Amazon.com,499,N,Insuffecient Funds
4046,116,Rssak Tit,98,Bullseye Lantern,Gear,Venmo,4,10,2022-03-07 18:34:28,Bangladesh,Dhaka,LarpersTrove.com,489,N,Payment site timed out
4047,647,Bint Adebyopas,27,Sling,Weapons,Venmo,3,1,2022-07-21 13:05:23,China,Linyi,yeoldestore.com,490,Y,
4048,898,Mpriooisol Ndimay,91,Reliquary (Holy Symbol),Gear,Credit Card,4,5,2022-05-17 19:59:28,United States,New York,Hardhat.com ,508,N,Incorrect CCV
4049,977,Jeryovo Tiav,8,Half Plate,Armor,Souls of my Enemys,6,750,2022-06-09 22:45:23,United States,New York,Etsy.com,518,Y,
4050,494,Plalo Aine,21,Quarterstaff,Weapons,Souls of my Enemys,5,2,2022-06-14 07:09:16,South Korea,Daegu,yeoldestore.com,519,Y,
4051,260,Isthelde Wepac,87,Sledgehammer,Gear,Apple pay,9,2,2022-01-13 10:27:33,United States,Miami,Blacksmithery.com,506,N,Failed to Authenticate buyer
4052,7,Amenvi Merys,null,Morningstar,Weapons,Paypal,8,15,2022-02-07 08:54:39,Peru,Lima,Walmart.com,480,N,Payment site timed out
4053,254,Oonthe Nir,95,Ink (1 ounce bottle),Gear,Venmo,2,1,2022-06-26 01:14:42,United States,Miami,Blacksmithery.com,491,Y,
4054,864,Oofueti Shen,11,Splint,Armor,Cash app,9,200,2022-06-23 03:31:53,India,Delhi,Blacksmithery.com,500,Y,
4055,968,Eseste Gathen,83,Wooden Staff (Druidic Focus),Gear,Credit Card,4,5,2022-06-18 05:19:03,Russia,Moscow,LarpersTrove.com,509,N,Card Type Not Supported
4056,120,Entsh Alof,50,Net,Weapons,Google pay,10,1,2022-04-12 10:39:21,United States,Houston,Amazon.com,507,Y,
4057,613,Teror Oherint,60,Rod (Arcane Focus),Gear,Google pay,4,10,2022-05-14 02:50:31,China,Zigong,Etsy.com,508,N,Failed to Authenticate buyer
4058,468,Atikse Thevededi,83,Wooden Staff (Druidic Focus),Gear,Venmo,1,5,2022-03-13 10:11:07,China,Xingtai,Walmart.com,492,Y,
4059,124,Surrsur Rdurt,69,Caltrops (20),Gear,Gift card,10,10,2022-05-24 07:21:15,Saudi Arabia,Jeddah,Walmart.com,538,N,Payment site timed out
4060,936,Thed Atrvete,26,null,Weapons,Apple pay,10,25,2022-05-11 00:06:30,United States,Philadelphia,yeoldestore.com,507,Y,
4061,29,Airint Whit,19,Light Hammer,Weapons,Venmo,4,2,2022-08-03 22:00:53,China,Changping,Blacksmithery.com,493,N,Failed to Authenticate buyer
4062,763,Cofonelio Titous,10,Chain Mail,Armor,Paypal,8,75,2022-02-26 18:42:48,United States,New York,Amazon.com,481,Y,
4063,983,Onereveral Ased,73,Chest,Gear,Google pay,3,5,2022-02-04 16:17:29,Japan,Ōsaka,Amazon.com,509,Y,
4064,780,Rscindan Dothef,null,Leather,Armor,Cash app,8,10,2022-05-23 15:55:08,United States,New York,yeoldestore.com,501,Y,
4065,326,Dssim Giemp,87,Sledgehammer,Gear,Souls of my Enemys,6,2,2022-01-16 11:58:03,United States,Atlanta,Blacksmithery.com,520,N,Insuffecient Souls
